Direxion Daily FTSE Europe Bull 3X ETF
EURL
Shares Outstanding:1250001


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/15/2026 12:00:00 AM","EURL","","DREYFUS GOVT CASH MAN INS","16874205.4600","1.0000","16874205.4600","X9USDDGCM","30.5403776607"
"5/15/2026 12:00:00 AM","EURL","","DREYFUS TRSRY SECURITIES CASH MGMT","9066073.1000","1.0000","9066073.1000","X9USDDTP3","16.4085531037"
"5/15/2026 12:00:00 AM","EURL","","GOLDMAN FINL SQ TRSRY INST 506","1498339.6000","1.0000","1498339.6000","X9USDGSFC","2.7118229274"
"5/15/2026 12:00:00 AM","EURL","VGK","VANGUARD FTSE EUROPE ETF","316823.0000","87.4700","27712507.8100","922042874","50.1564625635"
"5/15/2026 12:00:00 AM","EURL","","VANGUARD FTSE EUROPE ETF SWAP","13259.0000","87.4700","1159764.7300","VGKCT","2.0990412222"
"5/15/2026 12:00:00 AM","EURL","","VANGUARD FTSE EUROPE ETF SWAP","17658.0000","87.4700","1544545.2600","VGKU","2.7954498756"
"5/15/2026 12:00:00 AM","EURL","","VANGUARD FTSE EUROPE ETF SWAP","109502.0000","87.4700","9578139.9400","VGKJP","17.3353353880"
"5/15/2026 12:00:00 AM","EURL","","VANGUARD FTSE EUROPE ETF SWAP","646940.0000","87.4700","56587841.8000","VGKGS","102.4175072228"
"5/15/2026 12:00:00 AM","EURL","","VANGUARD FTSE EUROPE ETF SWAP","790821.0000","87.4700","69173112.8700","VGKBP","125.1954052608"
