Direxion Daily ADBE Bull 2X ETF
ADBU
Shares Outstanding:125001


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/15/2026 12:00:00 AM","ADBU","ADBE","ADOBE INC","1050.0000","237.0100","248860.5000","00724F101","8.4051735668"
"5/15/2026 12:00:00 AM","ADBU","","ADOBE INC SWAP","2821.0000","237.0100","668605.2100","ADBEGS","22.5818996494"
"5/15/2026 12:00:00 AM","ADBU","","ADOBE INC SWAP","6500.0000","237.0100","1540565.0000","ADBENM","52.0320268420"
"5/15/2026 12:00:00 AM","ADBU","","ADOBE INC SWAP","14614.0000","237.0100","3463664.1400","ADBEML","116.9840061953"
"5/15/2026 12:00:00 AM","ADBU","","DREYFUS GOVT CASH MAN INS","1085528.2000","1.0000","1085528.2000","X9USDDGCM","36.6633231575"
"5/15/2026 12:00:00 AM","ADBU","","DREYFUS TRSRY SECURITIES CASH MGMT","441932.6200","1.0000","441932.6200","X9USDDTP3","14.9261147347"
"5/15/2026 12:00:00 AM","ADBU","","GOLDMAN FINL SQ TRSRY INST 506","1219000.0000","1.0000","1219000.0000","X9USDGSFC","41.1712850288"
