Direxion Daily Dow Jones Internet Bear 3X ETF
WEBS
Shares Outstanding:496780


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/8/2026 12:00:00 AM","WEBS","","DOW JONES INTERNET COMPOSITE INDEX SWAP","-9937.0000","1237.1600","-12293658.9200","DJINETML","-131.5721497586"
"5/8/2026 12:00:00 AM","WEBS","","DOW JONES INTERNET COMPOSITE INDEX SWAP","-8700.0000","1237.1600","-10763292.0000","DJINETCT","-115.1934892724"
"5/8/2026 12:00:00 AM","WEBS","","DOW JONES INTERNET COMPOSITE INDEX SWAP","-3067.0000","1237.1600","-3794369.7200","DJINETJP","-40.6090151263"
"5/8/2026 12:00:00 AM","WEBS","","DOW JONES INTERNET COMPOSITE INDEX SWAP","-954.0000","1237.1600","-1180250.6400","DJINETU","-12.6315619271"
"5/8/2026 12:00:00 AM","WEBS","","DREYFUS GOVT CASH MAN INS","4155966.8900","1.0000","4155966.8900","X9USDDGCM","44.4789872243"
"5/8/2026 12:00:00 AM","WEBS","","GOLDMAN FINL SQ TRSRY INST 506","6042064.2300","1.0000","6042064.2300","X9USDGSFC","64.6648312674"
