Direxion Daily NFLX Bear 1X ETF
NFXS
Shares Outstanding:300001


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/1/2026 12:00:00 AM","NFXS","","DREYFUS GOVT CASH MAN INS","2874551.1400","1.0000","2874551.1400","X9USDDGCM","57.4865898941"
"5/1/2026 12:00:00 AM","NFXS","","DREYFUS TRSRY SECURITIES CASH MGMT","649350.1600","1.0000","649350.1600","X9USDDTP3","12.9860018234"
"5/1/2026 12:00:00 AM","NFXS","","GOLDMAN FINL SQ TRSRY INST 506","907920.1100","1.0000","907920.1100","X9USDGSFC","18.1570020773"
"5/1/2026 12:00:00 AM","NFXS","","GOLDMAN SACHS FIN GOV 465 INSTITUT","420000.1500","1.0000","420000.1500","X9USDGLDS","8.3993553089"
"5/1/2026 12:00:00 AM","NFXS","","NETFLIX INC SWAP","-17203.0000","93.6100","-1610372.8300","NFLXGS","-32.2049732101"
"5/1/2026 12:00:00 AM","NFXS","","NETFLIX INC SWAP","-12708.0000","93.6100","-1189595.8800","NFLXBC","-23.7900830991"
"5/1/2026 12:00:00 AM","NFXS","","NETFLIX INC SWAP","-12009.0000","93.6100","-1124162.4900","NFLXML","-22.4815162053"
"5/1/2026 12:00:00 AM","NFXS","","NETFLIX INC SWAP","-11497.0000","93.6100","-1076234.1700","NFLXCT","-21.5230237166"
