Direxion Daily Real Estate Bear 3X ETF
DRV
Shares Outstanding:1684045


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/1/2026 12:00:00 AM","DRV","","DREYFUS GOVT CASH MAN INS","17392068.6900","1.0000","17392068.6900","X9USDDGCM","53.3468250270"
"5/1/2026 12:00:00 AM","DRV","","GOLDMAN FINL SQ TRSRY INST 506","22216231.7400","1.0000","22216231.7400","X9USDGSFC","68.1440171678"
"5/1/2026 12:00:00 AM","DRV","","REAL ESTATE SELECT SECTOR INDEX SWAP","-334302.0000","217.9800","-72871149.9600","IXREJP","-223.5182344163"
"5/1/2026 12:00:00 AM","DRV","","REAL ESTATE SELECT SECTOR INDEX SWAP","-79212.0000","217.9800","-17266631.7600","IXREU","-52.9620713743"
"5/1/2026 12:00:00 AM","DRV","","REAL ESTATE SELECT SECTOR INDEX SWAP","-35174.0000","217.9800","-7667228.5200","IXREML","-23.5177485548"
