Direxion Daily Financial Bear 3X ETF
FAZ
Shares Outstanding:2779993


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/8/2026 12:00:00 AM","FAZ","","DREYFUS GOVT CASH MAN INS","61978301.5600","1.0000","61978301.5600","X9USDDGCM","49.7799021067"
"5/8/2026 12:00:00 AM","FAZ","","DREYFUS TRSRY SECURITIES CASH MGMT","19058328.6200","1.0000","19058328.6200","X9USDDTP3","15.3073206129"
"5/8/2026 12:00:00 AM","FAZ","","FINANCIAL SELECT SECTOR  INDEX SWAP","-125186.0000","635.1500","-79511887.9000","IXMML","-63.8625760364"
"5/8/2026 12:00:00 AM","FAZ","","FINANCIAL SELECT SECTOR  INDEX SWAP","-105895.0000","635.1500","-67259209.2500","IXMU","-54.0214360182"
"5/8/2026 12:00:00 AM","FAZ","","Financial Select Sector Index SWAP","-169008.0000","635.1500","-107345431.2000","IXMJP","-86.2179976257"
"5/8/2026 12:00:00 AM","FAZ","","FINANCIAL SELECT SECTOR INDEX SWAP","-123000.0000","635.1500","-78123450.0000","IXMSG","-62.7474066787"
"5/8/2026 12:00:00 AM","FAZ","","Financial Select Sector Index SWAP","-64983.0000","635.1500","-41273952.4500","IXMGS","-33.1505262455"
"5/8/2026 12:00:00 AM","FAZ","","GOLDMAN FINL SQ TRSRY INST 506","44125504.4200","1.0000","44125504.4200","X9USDGSFC","35.4408435719"
