Direxion Daily XOM Bull 2X ETF
XOMX
Shares Outstanding:225001


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/15/2026 12:00:00 AM","XOMX","","DREYFUS GOVT CASH MAN INS","1234386.7800","1.0000","1234386.7800","X9USDDGCM","12.4351293135"
"5/15/2026 12:00:00 AM","XOMX","","DREYFUS TRSRY SECURITIES CASH MGMT","4556097.1200","1.0000","4556097.1200","X9USDDTP3","45.8978156361"
"5/15/2026 12:00:00 AM","XOMX","XOM","EXXON MOBIL CORP","13089.0000","152.7800","1999737.4200","30231G102","20.1452201317"
"5/15/2026 12:00:00 AM","XOMX","","EXXON MOBIL CORP SWAP","3418.0000","152.7800","522202.0400","XOMCT","5.2606281924"
"5/15/2026 12:00:00 AM","XOMX","","EXXON MOBIL CORP SWAP","8160.0000","152.7800","1246684.8000","XOMML","12.5590187390"
"5/15/2026 12:00:00 AM","XOMX","","EXXON MOBIL CORP SWAP","34583.0000","152.7800","5283590.7400","XOMBC","53.2265373837"
"5/15/2026 12:00:00 AM","XOMX","","EXXON MOBIL CORP SWAP","70696.0000","152.7800","10800934.8800","XOMGS","108.8078907809"
"5/15/2026 12:00:00 AM","XOMX","","GOLDMAN FINL SQ TRSRY INST 506","634816.7900","1.0000","634816.7900","X9USDGSFC","6.3951016018"
"5/15/2026 12:00:00 AM","XOMX","","GOLDMAN SACHS FIN GOV 465 INSTITUT","1810000.2400","1.0000","1810000.2400","X9USDGLDS","18.2338205549"
