Direxion Daily SOFI Bull 2X ETF
SOFA
Shares Outstanding:425001


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/15/2026 12:00:00 AM","SOFA","","DREYFUS GOVT CASH MAN INS","1191374.5900","1.0000","1191374.5900","X9USDDGCM","22.1473611775"
"5/15/2026 12:00:00 AM","SOFA","","DREYFUS TRSRY SECURITIES CASH MGMT","1547245.9000","1.0000","1547245.9000","X9USDDTP3","28.7629214735"
"5/15/2026 12:00:00 AM","SOFA","","GOLDMAN FINL SQ TRSRY INST 506","410085.5700","1.0000","410085.5700","X9USDGSFC","7.6233900812"
"5/15/2026 12:00:00 AM","SOFA","","GOLDMAN SACHS FIN GOV 465 INSTITUT","1440000.0000","1.0000","1440000.0000","X9USDGLDS","26.7692465185"
"5/15/2026 12:00:00 AM","SOFA","SOFI","SOFI TECHNOLOGIES INC","64145.0000","16.0200","1027602.9000","83406F102","19.1028856619"
"5/15/2026 12:00:00 AM","SOFA","","SOFI TECHNOLOGIES INC SWAP","50574.0000","16.0200","810195.4800","SOFIML","15.0613350919"
"5/15/2026 12:00:00 AM","SOFA","","SOFI TECHNOLOGIES INC SWAP","232016.0000","16.0200","3716896.3200","SOFIGS","69.0961901901"
"5/15/2026 12:00:00 AM","SOFA","","SOFI TECHNOLOGIES INC SWAP","324834.0000","16.0200","5203840.6800","SOFIBC","96.7381208373"
