Direxion Daily MSFT Bear 1X ETF
MSFD
Shares Outstanding:3100001


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/1/2026 12:00:00 AM","MSFD","","DREYFUS GOVT CASH MAN INS","27890263.0300","1.0000","27890263.0300","X9USDDGCM","67.4833555428"
"5/1/2026 12:00:00 AM","MSFD","","DREYFUS TRSRY SECURITIES CASH MGMT","3436363.9600","1.0000","3436363.9600","X9USDDTP3","8.3146354926"
"5/1/2026 12:00:00 AM","MSFD","","GOLDMAN FINL SQ TRSRY INST 506","10725310.6600","1.0000","10725310.6600","X9USDGSFC","25.9509905589"
"5/1/2026 12:00:00 AM","MSFD","","Microsoft Inc SWAP","-62017.0000","407.7800","-25289292.2600","MSFTML","-61.1900396626"
"5/1/2026 12:00:00 AM","MSFD","","Microsoft Inc SWAP","-33121.0000","407.7800","-13506081.3800","MSFTGS","-32.6793508823"
"5/1/2026 12:00:00 AM","MSFD","","Microsoft Inc SWAP","-6213.0000","407.7800","-2533537.1400","MSFTCT","-6.1301532874"
