Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X ETF
DRIP
Shares Outstanding:32057895


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/8/2026 12:00:00 AM","DRIP","","DREYFUS GOVT CASH MAN INS","88783272.9600","1.0000","88783272.9600","X9USDDGCM","58.0318771980"
"5/8/2026 12:00:00 AM","DRIP","","DREYFUS TRSRY SECURITIES CASH MGMT","26057559.2500","1.0000","26057559.2500","X9USDDTP3","17.0321393666"
"5/8/2026 12:00:00 AM","DRIP","","GOLDMAN FINL SQ TRSRY INST 506","44799515.0400","1.0000","44799515.0400","X9USDGSFC","29.2825424053"
"5/8/2026 12:00:00 AM","DRIP","","S&P O&G Exp Prod Sel Ind Index SWAP","-20760.0000","6401.5500","-132896178.0000","SPSIOPGS","-86.8656271013"
"5/8/2026 12:00:00 AM","DRIP","","S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP","-11330.0000","6401.5500","-72529561.5000","SPSIOPML","-47.4078783747"
"5/8/2026 12:00:00 AM","DRIP","","S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP","-10107.0000","6401.5500","-64700465.8500","SPSIOPCT","-42.2905054486"
"5/8/2026 12:00:00 AM","DRIP","","S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP","-4078.0000","6401.5500","-26105520.9000","SPSIOPJP","-17.0634887919"
"5/8/2026 12:00:00 AM","DRIP","","S&P OIL & GAS EXPLOR AND PROD SELECT INDEX SWAP","-1523.0000","6401.5500","-9749560.6500","SPSIOPU","-6.3726565547"
