Direxion Daily FTSE China Bear 3X ETF
YANG
Shares Outstanding:3809937


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/8/2026 12:00:00 AM","YANG","","DREYFUS GOVT CASH MAN INS","56053672.4900","1.0000","56053672.4900","X9USDDGCM","56.2238217591"
"5/8/2026 12:00:00 AM","YANG","","DREYFUS TRSRY SECURITIES CASH MGMT","4962250.2900","1.0000","4962250.2900","X9USDDTP3","4.9773130544"
"5/8/2026 12:00:00 AM","YANG","","GOLDMAN FINL SQ TRSRY INST 506","35340002.5200","1.0000","35340002.5200","X9USDGSFC","35.4472760550"
"5/8/2026 12:00:00 AM","YANG","","ISHARES CHINA LARGECAP ETF SWAP","-3733575.0000","37.1900","-138851654.2500","FXIML","-139.2731343499"
"5/8/2026 12:00:00 AM","YANG","","ISHARES CHINA LARGECAP ETF SWAP","-1948727.0000","37.1900","-72473157.1300","FXIU","-72.6931472603"
"5/8/2026 12:00:00 AM","YANG","","ISHARES CHINA LARGECAP ETF SWAP","-1444305.0000","37.1900","-53713702.9500","FXIBP","-53.8767493106"
"5/8/2026 12:00:00 AM","YANG","","ISHARES CHINA LARGECAP ETF SWAP","-915738.0000","37.1900","-34056296.2200","FXIGS","-34.1596731024"
