Direxion Daily PANW Bull 2X ETF
PALU
Shares Outstanding:775001


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/1/2026 12:00:00 AM","PALU","","DREYFUS GOVT CASH MAN INS","2235544.1600","1.0000","2235544.1600","X9USDDGCM","18.8236989567"
"5/1/2026 12:00:00 AM","PALU","","DREYFUS TRSRY SECURITIES CASH MGMT","2666310.9000","1.0000","2666310.9000","X9USDDTP3","22.4508352841"
"5/1/2026 12:00:00 AM","PALU","","GOLDMAN FINL SQ TRSRY INST 506","3847151.8600","1.0000","3847151.8600","X9USDGSFC","32.3937365001"
"5/1/2026 12:00:00 AM","PALU","","GOLDMAN SACHS FIN GOV 465 INSTITUT","2410002.3600","1.0000","2410002.3600","X9USDGLDS","20.2926695528"
"5/1/2026 12:00:00 AM","PALU","PANW","PALO ALTO NETWORKS INC","9108.0000","179.3200","1633246.5600","697435105","13.7522407822"
"5/1/2026 12:00:00 AM","PALU","","PALO ALTO NETWORKS INC SWAP","27864.0000","179.3200","4996572.4800","PANWML","42.0720725905"
"5/1/2026 12:00:00 AM","PALU","","PALO ALTO NETWORKS INC SWAP","28589.0000","179.3200","5126579.4800","PANWCT","43.1667557884"
"5/1/2026 12:00:00 AM","PALU","","PALO ALTO NETWORKS INC SWAP","29297.0000","179.3200","5253538.0400","PANWGS","44.2357705528"
"5/1/2026 12:00:00 AM","PALU","","PALO ALTO NETWORKS INC SWAP","37600.0000","179.3200","6742432.0000","PANWBC","56.7725355083"
